archivo,d_ij,d_t,ratio
input/large_7.csv,1.8,4.02335,0.447388
input/large_7.csv,0.9,3.26696,0.275485
input/large_7.csv,2.1,0.90123,2.33015
input/large_7.csv,2.8,28.9681,0.096658
input/large_7.csv,1.8,4.82802,0.372824
input/large_7.csv,0.8,17.059,0.0468961
input/large_7.csv,0.3,1.30357,0.230138
input/large_7.csv,0.7,2.41401,0.289974
input/large_7.csv,1.2,1.36794,0.877232
input/large_7.csv,2.6,1.38403,1.87857
input/large_7.csv,0.6,3.54055,0.169465
input/large_7.csv,0.6,1.28747,0.46603
input/large_7.csv,2,3.15431,0.634054
input/large_7.csv,0.8,0.482802,1.65699
input/large_7.csv,0.2,1.44841,0.138083
input/large_7.csv,1.2,2.86463,0.418903
input/large_7.csv,3.8,8.36857,0.45408
input/large_7.csv,0.2,1.23919,0.161396
input/large_7.csv,1.1,5.39129,0.204033
input/large_7.csv,3.7,3.52445,1.04981
input/large_7.csv,2.5,1.19091,2.09923
input/large_7.csv,1.7,0.965604,1.76056
input/large_7.csv,0.6,2.75197,0.218026
input/large_7.csv,0.1,2.22089,0.045027
input/large_7.csv,5.1,10.4768,0.48679
input/large_7.csv,7.6,16.6567,0.456274
input/large_7.csv,0.3,6.71095,0.0447031
input/large_7.csv,10.3,1.88293,5.4702
input/large_7.csv,0.1,1.65762,0.0603275
input/large_7.csv,13.4,1.31966,10.1541
input/large_7.csv,5.5,5.79362,0.949319
input/large_7.csv,1.7,1.77027,0.960303
input/large_7.csv,2.9,1.48059,1.95867
input/large_7.csv,3.2,1.33575,2.39565
input/large_7.csv,7.9,7.61218,1.03781
input/large_7.csv,0.2,1.77027,0.112977
input/large_7.csv,0.1,5.18207,0.0192973
input/large_7.csv,1.1,3.86242,0.284796
input/large_7.csv,2.6,4.07163,0.638565
input/large_7.csv,0.8,6.59829,0.121243
input/large_7.csv,0.4,2.57494,0.155343
input/large_7.csv,5,1.62543,3.0761
input/large_7.csv,5,0.321868,15.5343
input/large_7.csv,0.5,1.44841,0.345207
input/large_7.csv,0.6,1.28747,0.46603
input/large_7.csv,0.7,3.50836,0.199523
input/large_7.csv,3.2,3.60492,0.887675
input/large_7.csv,0.2,1.44841,0.138083
input/large_7.csv,0.1,2.60713,0.0383563
input/large_7.csv,7.6,4.82802,1.57414
input/large_7.csv,3.1,4.42568,0.700457
input/large_7.csv,0.5,2.09214,0.23899
input/large_7.csv,1.1,7.40296,0.148589
input/large_7.csv,1.3,2.25308,0.576989
input/large_7.csv,1.7,1.81855,0.934809
input/large_7.csv,1.5,5.66488,0.26479
input/large_7.csv,5.1,4.08772,1.24764
input/large_7.csv,0.7,2.52666,0.277045
input/large_7.csv,2,3.54055,0.564884
input/large_7.csv,1.7,7.88577,0.215578
input/large_7.csv,5.5,2.25308,2.44111
input/large_7.csv,0.5,0.80467,0.621373
input/large_7.csv,4.7,8.09498,0.580607
input/large_7.csv,3.2,1.35185,2.36713
input/large_7.csv,2.5,7.88577,0.317027
input/large_7.csv,6.1,6.16377,0.989654
input/large_7.csv,2.5,18.0246,0.138699
input/large_7.csv,1.4,1.44841,0.96658
input/large_7.csv,0.5,1.38403,0.361263
input/large_7.csv,0.5,8.41685,0.0594047
input/large_7.csv,4.8,25.7494,0.186412
input/large_7.csv,0.2,2.05996,0.0970895
input/large_7.csv,1.2,1.54497,0.776716
input/large_7.csv,5.9,0.917324,6.43175
input/large_7.csv,2,1.38403,1.44505
input/large_7.csv,0.5,7.72483,0.0647263
input/large_7.csv,0.4,3.05775,0.130815
input/large_7.csv,0.5,4.66709,0.107133
input/large_7.csv,1.9,2.12433,0.8944
input/large_7.csv,7.7,3.86242,1.99357
input/large_7.csv,0.7,3.86242,0.181234
input/large_7.csv,0.8,1.72199,0.464578
input/large_7.csv,6.9,3.54055,1.94885
input/large_7.csv,1,4.79583,0.208514
input/large_7.csv,0.5,1.60934,0.310686
input/large_7.csv,6,4.82802,1.24275
input/large_7.csv,0.6,1.28747,0.46603
input/large_7.csv,1.2,0.965604,1.24275
input/large_7.csv,0.6,2.57494,0.233015
input/large_7.csv,0.2,5.14989,0.0388358
input/large_7.csv,12.7,2.39792,5.29626
input/large_7.csv,6.1,3.05775,1.99493
input/large_7.csv,0.2,2.73588,0.0731027
input/large_7.csv,0.1,19.3121,0.00517811
input/large_7.csv,1.7,1.54497,1.10035
input/large_7.csv,1.2,5.3591,0.223918
input/large_7.csv,1.4,1.36794,1.02344
input/large_7.csv,2.4,1.97949,1.21243
input/large_7.csv,0.2,2.96119,0.0675405
input/large_7.csv,0.3,3.86242,0.0776716
input/large_7.csv,6.5,10.3802,0.62619
input/large_7.csv,2.1,1.60934,1.30488
input/large_7.csv,0.3,1.51278,0.19831
input/large_7.csv,0.9,0.724203,1.24275
input/large_7.csv,4.7,3.6693,1.2809
input/large_7.csv,12.3,1.28747,9.55361
input/large_7.csv,4.2,1.60934,2.60977
input/large_7.csv,1.5,4.82802,0.310686
input/large_7.csv,1.2,6.75923,0.177535
input/large_7.csv,12.9,16.6245,0.775964
input/large_7.csv,3,0.917324,3.27038
input/large_7.csv,1.5,9.36636,0.160148
input/large_7.csv,2.5,0.949511,2.63294
input/large_7.csv,2,0.0965604,20.7124
input/large_7.csv,0.7,30.1912,0.0231855
input/large_7.csv,7,0.643736,10.874
input/large_7.csv,2.1,10.9596,0.191613
input/large_7.csv,4.6,3.54055,1.29923
input/large_7.csv,4.6,1.44841,3.17591
input/large_7.csv,2.1,1.48059,1.41835
input/large_7.csv,0.5,2.47838,0.201744
input/large_7.csv,0.8,1.40013,0.571377
input/large_7.csv,0.8,1.36794,0.584821
input/large_7.csv,6.4,1.28747,4.97098
input/large_7.csv,4.7,4.02335,1.16818
input/large_7.csv,0.4,15.7715,0.0253622
input/large_7.csv,0.9,0.724203,1.24275
input/large_7.csv,0.4,1.28747,0.310686
input/large_7.csv,3.6,12.231,0.294334
input/large_7.csv,0.6,1.11044,0.540324
input/large_7.csv,0.9,2.25308,0.399454
input/large_7.csv,7.6,1.44841,5.24715
input/large_7.csv,0.3,2.30136,0.130358
input/large_7.csv,1.8,1.85074,0.972583
input/large_7.csv,8.3,1.44841,5.73044
input/large_7.csv,11.2,3.63711,3.07937
input/large_7.csv,3.8,3.05775,1.24275
input/large_7.csv,1.6,1.12654,1.42028
input/large_7.csv,5.8,7.96623,0.728073
input/large_7.csv,1.5,1.60934,0.932059
input/large_7.csv,1.2,4.50615,0.266303
input/large_7.csv,0.1,1.59325,0.0627649
input/large_7.csv,16.5,3.73367,4.41925
input/large_7.csv,0.3,2.23698,0.134109
input/large_7.csv,6,1.75418,3.4204
input/large_7.csv,0.1,0.917324,0.109013
input/large_6.csv,9.5,4.81193,1.97426
input/large_6.csv,3.3,4.50615,0.732332
input/large_6.csv,0.9,2.73588,0.328962
input/large_6.csv,0.7,0.997791,0.70155
input/large_6.csv,0.5,2.78416,0.179587
input/large_6.csv,2.8,8.72262,0.321004
input/large_6.csv,0.7,4.34522,0.161097
input/large_6.csv,0.9,5.31082,0.169465
input/large_6.csv,3.3,0.643736,5.12633
input/large_6.csv,0.2,2.41401,0.0828497
input/large_6.csv,1.4,3.39571,0.412285
input/large_6.csv,0.9,4.66709,0.19284
input/large_6.csv,0.3,4.18428,0.0716969
input/large_6.csv,0.6,1.77027,0.338931
input/large_6.csv,0.4,3.9107,0.102284
input/large_6.csv,0.2,4.68318,0.042706
input/large_6.csv,0.3,0.965604,0.310686
input/large_6.csv,0.6,1.51278,0.396621
input/large_6.csv,15.6,13.6794,1.1404
input/large_6.csv,2.4,2.4301,0.987612
input/large_6.csv,1.1,7.67655,0.143294
input/large_6.csv,13.1,6.3408,2.06599
input/large_6.csv,1.6,3.71758,0.430388
input/large_6.csv,2.7,19.1994,0.140629
input/large_6.csv,1.3,2.09214,0.621373
input/large_6.csv,0.6,0.675923,0.887675
input/large_6.csv,1.4,2.25308,0.621373
input/large_6.csv,3.2,1.89902,1.68508
input/large_6.csv,2.5,0.85295,2.931
input/large_6.csv,0.9,0.965604,0.932059
input/large_6.csv,0.8,15.4497,0.0517811
input/large_6.csv,15.1,1.41622,10.6622
input/large_6.csv,1.2,1.44841,0.828497
input/large_6.csv,1.5,1.75418,0.8551
input/large_6.csv,1.9,2.25308,0.843292
input/large_6.csv,3.6,1.12654,3.19563
input/large_6.csv,2.8,1.28747,2.1748
input/large_6.csv,0.5,6.27643,0.0796632
input/large_6.csv,0.9,6.50173,0.138425
input/large_6.csv,5.7,19.1833,0.297133
input/large_6.csv,1.6,1.60934,0.994196
input/large_6.csv,2,1.40013,1.42844
input/large_6.csv,1,2.73588,0.365513
input/large_6.csv,2.4,1.04607,2.2943
input/large_6.csv,1.5,1.91511,0.783243
input/large_6.csv,1.7,4.8763,0.348625
input/large_6.csv,1.2,0.836857,1.43394
input/large_6.csv,6.5,1.54497,4.20721
input/large_6.csv,0.4,1.12654,0.35507
input/large_6.csv,1.8,1.30357,1.38083
input/large_6.csv,1,4.44178,0.225135
input/large_6.csv,3.1,1.35185,2.29316
input/large_6.csv,1.1,0.643736,1.70878
input/large_6.csv,0.8,0.965604,0.828497
input/large_6.csv,3,1.65762,1.80982
input/large_6.csv,1.7,1.28747,1.32042
input/large_6.csv,0.3,5.97065,0.0502458
input/large_6.csv,1.4,0.466709,2.99973
input/large_6.csv,9.1,5.40738,1.68288
input/large_6.csv,0.6,3.36352,0.178385
input/large_6.csv,0.3,3.54055,0.0847326
input/large_6.csv,4.3,0.965604,4.45317
input/large_6.csv,7,2.70369,2.58905
input/large_6.csv,1.5,2.63932,0.568329
input/large_6.csv,10.7,2.12433,5.03689
input/large_6.csv,2.6,1.09435,2.37584
input/large_6.csv,0.4,3.57273,0.111959
input/large_6.csv,0.9,8.01451,0.112296
input/large_6.csv,2.2,4.90849,0.448203
input/large_6.csv,0.9,3.54055,0.254198
input/large_6.csv,0.5,2.52666,0.197889
input/large_6.csv,0.9,2.55885,0.35172
input/large_6.csv,3,2.15652,1.39113
input/large_6.csv,0.3,1.28747,0.233015
input/large_6.csv,2,2.89681,0.690414
input/large_6.csv,1.5,5.79362,0.258905
input/large_6.csv,2.6,3.86242,0.673154
input/large_6.csv,0.7,1.02998,0.679626
input/large_6.csv,0.3,1.38403,0.216758
input/large_6.csv,3,2.17261,1.38083
input/large_6.csv,7.3,11.5551,0.631758
input/large_6.csv,2.5,1.93121,1.29453
input/large_6.csv,0.6,2.929,0.204848
input/large_6.csv,0.8,2.09214,0.382383
input/large_6.csv,0.3,3.60492,0.0832196
input/large_6.csv,4.6,4.26475,1.07861
input/large_6.csv,5.1,11.6999,0.435901
input/large_6.csv,5.2,2.28526,2.27545
input/large_6.csv,6,1.40013,4.28533
input/large_6.csv,3.1,1.52887,2.02764
input/large_6.csv,6.3,1.89902,3.3175
input/large_6.csv,1.7,1.73809,0.978087
input/large_6.csv,0.9,2.25308,0.399454
input/large_6.csv,0.2,0.370148,0.540324
input/large_6.csv,1.2,1.35185,0.887675
input/large_6.csv,4.2,1.44841,2.89974
input/large_6.csv,1.3,1.77027,0.73435
input/large_6.csv,0.5,1.36794,0.365513
input/large_6.csv,4.7,2.09214,2.2465
input/large_6.csv,1.6,4.66709,0.342826
input/large_6.csv,0.9,3.76586,0.23899
input/large_6.csv,0.1,2.41401,0.0414248
input/large_6.csv,1.6,9.06058,0.176589
input/large_6.csv,1.7,3.94288,0.431157
input/large_6.csv,8.1,0.740296,10.9416
input/large_6.csv,13.9,29.3705,0.473265
input/large_6.csv,0.2,2.10824,0.0948661
input/large_6.csv,1.1,10.9274,0.100664
input/large_6.csv,0.4,2.73588,0.146205
input/large_6.csv,7.8,5.858,1.33151
input/large_6.csv,0.5,3.26696,0.153047
input/large_6.csv,3.2,1.85074,1.72904
input/large_6.csv,6.6,3.6693,1.79871
input/large_6.csv,1.5,1.51278,0.991552
input/large_6.csv,7.9,0.531082,14.8753
input/large_6.csv,1.4,1.25529,1.11528
input/large_6.csv,2,2.39792,0.834057
input/large_6.csv,0.1,0.965604,0.103562
input/large_6.csv,2.6,1.97949,1.31347
input/large_6.csv,2.1,1.40013,1.49987
input/large_6.csv,7.4,2.25308,3.2844
input/large_6.csv,0.9,2.99337,0.300664
input/large_6.csv,1.5,6.11549,0.245279
input/large_6.csv,3.1,1.60934,1.92626
input/large_6.csv,2.5,2.96119,0.844256
input/large_6.csv,1,1.30357,0.767127
input/large_6.csv,0.3,1.62543,0.184566
input/large_6.csv,0.1,1.12654,0.0887675
input/large_6.csv,0.7,22.3698,0.0312922
input/large_6.csv,0.5,6.03503,0.0828497
input/large_6.csv,4.7,4.21647,1.11468
input/large_6.csv,2.1,5.79362,0.362467
input/large_6.csv,16.9,3.29915,5.12254
input/large_6.csv,7.5,4.136,1.81334
input/large_6.csv,1.8,2.41401,0.745647
input/large_6.csv,1.7,0.917324,1.85322
input/large_6.csv,1.1,1.60934,0.68351
input/large_6.csv,4.8,0.997791,4.81063
input/large_6.csv,1.7,3.05775,0.555965
input/large_6.csv,13.3,8.0467,1.65285
input/large_6.csv,3,2.25308,1.33151
input/large_6.csv,2.9,4.18428,0.69307
input/large_6.csv,1.4,2.09214,0.669171
input/large_6.csv,4.4,2.73588,1.60826
input/large_6.csv,1,5.18207,0.192973
input/large_6.csv,0.7,5.93846,0.117876
input/large_6.csv,0.1,1.44841,0.0690414
input/large_6.csv,0.2,11.0079,0.0181688
input/large_6.csv,2,8.85137,0.225954
input/large_6.csv,2.3,2.41401,0.952772
input/large_6.csv,0.7,1.44841,0.48329
input/large_6.csv,11.9,3.54055,3.36106
input/large_6.csv,3.5,0.643736,5.43701
input/large_6.csv,1.7,1.48059,1.14819
input/large_6.csv,0.6,1.28747,0.46603
input/large_6.csv,4.8,1.52887,3.13957
input/large_6.csv,1.2,3.9107,0.306851
input/large_6.csv,2.5,1.44841,1.72604
input/large_6.csv,4.2,3.86242,1.0874
input/large_6.csv,0.9,1.73809,0.517811
input/large_6.csv,3.6,1.77027,2.03358
input/large_6.csv,0.3,0.80467,0.372824
input/large_6.csv,0.3,4.136,0.0725338
input/large_6.csv,1,5.79362,0.172604
input/large_6.csv,4.2,8.64216,0.48599
input/large_6.csv,1.8,2.2048,0.816402
input/large_6.csv,0,1.44841,0
input/large_6.csv,0.8,1.09435,0.731027
input/large_6.csv,1.3,1.28747,1.00973
input/large_6.csv,1.1,2.15652,0.510082
input/large_6.csv,0.6,1.44841,0.414248
input/large_6.csv,0.5,2.02777,0.246576
input/large_6.csv,13.7,3.1704,4.32122
input/large_6.csv,0.1,2.14042,0.0467198
input/large_6.csv,1.4,0.643736,2.1748
input/large_6.csv,2.2,1.60934,1.36702
input/large_6.csv,1,1.60934,0.621373
input/large_6.csv,0.6,5.10161,0.11761
input/large_6.csv,7.7,1.60934,4.78457
input/large_6.csv,3.8,3.33133,1.14068
input/large_6.csv,0.6,3.37961,0.177535
input/large_6.csv,1.7,4.47397,0.379976
input/large_6.csv,4.6,6.75923,0.680551
input/large_6.csv,1.6,4.02335,0.397679
input/large_6.csv,2.3,3.47617,0.661647
input/large_6.csv,0,1.44841,0
input/large_6.csv,1.6,9.43073,0.169658
input/large_6.csv,1.9,2.73588,0.694475
input/large_6.csv,0.9,1.67371,0.537726
input/large_6.csv,4.5,3.84632,1.16995
input/large_6.csv,1.4,6.43736,0.21748
input/large_6.csv,3.8,3.73367,1.01777
input/large_6.csv,0.5,1.28747,0.388358
input/large_6.csv,1.2,1.27138,0.943857
input/large_6.csv,2.7,2.30136,1.17322
input/large_6.csv,0.5,2.09214,0.23899
input/large_6.csv,6.1,3.37961,1.80494
input/large_6.csv,2.6,1.73809,1.4959
input/large_6.csv,0.5,2.6876,0.18604
input/large_6.csv,4.5,1.44841,3.10686
input/large_6.csv,6.2,3.86242,1.60521
input/large_6.csv,1,1.19091,0.839693
input/large_6.csv,1.2,0.643736,1.86412
input/large_6.csv,1.5,2.1887,0.685338
input/large_6.csv,3.1,3.21868,0.963128
input/large_6.csv,1.7,2.91291,0.58361
input/large_6.csv,0.3,4.73146,0.0634054
input/large_6.csv,3.7,8.96402,0.412761
input/large_6.csv,0.9,1.49669,0.601328
input/large_6.csv,5.5,2.25308,2.44111
input/large_6.csv,0.7,14.3231,0.048872
input/large_6.csv,5.5,2.6715,2.05877
input/large_6.csv,1.3,28.8072,0.0451276
input/large_6.csv,0.8,2.89681,0.276166
input/large_6.csv,0.3,0.321868,0.932059
input/large_6.csv,8.2,11.7643,0.697026
input/large_6.csv,1.5,0.965604,1.55343
input/large_6.csv,1,3.54055,0.282442
input/large_6.csv,3.4,1.59325,2.13401
input/large_6.csv,7.7,14.9669,0.51447
input/large_6.csv,2,2.25308,0.887675
input/large_6.csv,0.5,4.50615,0.110959
input/large_6.csv,1,1.77027,0.564884
input/large_6.csv,0.1,2.25308,0.0443838
input/large_6.csv,0.2,2.86463,0.0698172
input/large_6.csv,2.1,4.20038,0.499955
input/large_6.csv,0.4,0.965604,0.414248
input/large_6.csv,0.7,3.10603,0.225368
input/large_6.csv,1.7,4.10382,0.414248
input/large_6.csv,1.2,5.24645,0.228726
input/large_6.csv,9.6,2.05996,4.6603
input/large_6.csv,11.6,1.38403,8.38131
input/large_6.csv,9.7,4.18428,2.3182
input/large_6.csv,4.7,0.547176,8.58956
input/large_6.csv,0.3,0.450615,0.665757
input/large_6.csv,11.4,0.80467,14.1673
input/large_6.csv,0.6,5.68097,0.105616
input/large_6.csv,0.6,3.60492,0.166439
input/large_6.csv,1.1,9.17324,0.119914
input/large_6.csv,5,1.9473,2.56766
input/large_6.csv,2.2,0.965604,2.27837
input/large_6.csv,0.4,1.28747,0.310686
input/large_6.csv,1,0.675923,1.47946
input/large_6.csv,1,1.85074,0.540324
input/large_6.csv,8.2,1.14263,7.17642
input/large_6.csv,6.5,2.4462,2.65719
input/large_6.csv,0,6.43736,0
input/large_6.csv,0.2,23.9792,0.00834057
input/large_6.csv,0.4,10.3641,0.0385946
input/large_6.csv,5.6,3.05775,1.83141
input/large_5.csv,3.3,2.41401,1.36702
input/large_5.csv,14.7,2.63932,5.56962
input/large_5.csv,8.1,2.57494,3.1457
input/large_5.csv,2.7,0.80467,3.35541
input/large_5.csv,2.7,1.44841,1.86412
input/large_5.csv,4,3.05775,1.30815
input/large_5.csv,0.4,6.56611,0.0609189
input/large_5.csv,3.2,10.847,0.295014
input/large_5.csv,0.1,3.07384,0.0325326
input/large_5.csv,3.7,16.3831,0.225843
input/large_5.csv,0.6,28.6463,0.0209451
input/large_5.csv,1.2,2.91291,0.41196
input/large_5.csv,0.1,16.3992,0.00609787
input/large_5.csv,1.8,3.37961,0.532605
input/large_5.csv,0.4,1.77027,0.225954
input/large_5.csv,1.1,3.86242,0.284796
input/large_5.csv,3.5,1.44841,2.41645
input/large_5.csv,3.1,2.78416,1.11344
input/large_5.csv,0.5,0.531082,0.941474
input/large_5.csv,2.1,2.73588,0.767578
input/large_5.csv,11.4,6.85579,1.66283
input/large_5.csv,0,5.31082,0
input/large_5.csv,1.3,2.25308,0.576989
input/large_5.csv,3.1,1.20701,2.56834
input/large_5.csv,1.1,3.63711,0.302438
input/large_5.csv,10,0.981697,10.1864
input/large_5.csv,3.9,1.60934,2.42335
input/large_5.csv,0.7,1.93121,0.362467
input/large_5.csv,0.2,14.4841,0.0138083
input/large_5.csv,1,5.63269,0.177535
input/large_5.csv,2,2.28526,0.875173
input/large_5.csv,0.3,3.92679,0.0763983
input/large_5.csv,1.2,2.38182,0.503816
input/large_5.csv,9.9,2.89681,3.41755
input/large_5.csv,0.3,1.96339,0.152797
input/large_5.csv,5,5.63269,0.887675
input/large_5.csv,3.9,1.12654,3.46193
input/large_5.csv,14.2,4.8763,2.91204
input/large_5.csv,1.5,0.643736,2.33015
input/large_5.csv,0.7,1.51278,0.462724
input/large_5.csv,2.3,3.99116,0.576273
input/large_5.csv,1.8,1.12654,1.59782
input/large_5.csv,5.2,1.93121,2.69262
input/large_5.csv,0.2,5.31082,0.037659
input/large_5.csv,0.6,4.84411,0.123862
input/large_5.csv,1,2.59104,0.385946
input/large_5.csv,0.4,10.4768,0.0381796
input/large_5.csv,0.3,2.41401,0.124275
input/large_5.csv,3.7,1.60934,2.29908
input/large_5.csv,0.7,2.1887,0.319824
input/large_5.csv,5.3,1.85074,2.86372
input/large_5.csv,3.9,0.643736,6.05838
input/large_5.csv,2.9,1.43231,2.0247
input/large_5.csv,0.8,5.14989,0.155343
input/large_5.csv,0.1,7.93405,0.0126039
input/large_5.csv,1.6,3.1704,0.504668
input/large_5.csv,0,12.2471,0
input/large_5.csv,3.7,0.80467,4.59816
input/large_5.csv,3.2,1.44841,2.20933
input/large_5.csv,4.7,0.820763,5.72638
input/large_5.csv,0.8,1.72199,0.464578
input/large_5.csv,0.7,0.917324,0.763089
input/large_5.csv,1.9,7.37078,0.257775
input/large_5.csv,1.6,1.44841,1.10466
input/large_5.csv,1.8,2.02777,0.887675
input/large_5.csv,0.4,2.89681,0.138083
input/large_5.csv,0.5,8.20763,0.0609189
input/large_5.csv,1,8.85137,0.112977
input/large_5.csv,2.7,0.692016,3.90164
input/large_5.csv,9.8,2.01167,4.87156
input/large_5.csv,6.9,3.05775,2.25656
input/large_5.csv,5.6,0.965604,5.79948
input/large_5.csv,1.5,0.80467,1.86412
input/large_5.csv,1.2,8.85137,0.135572
input/large_5.csv,1.2,9.994,0.120072
input/large_5.csv,1,0.160934,6.21373
input/large_5.csv,0.2,1.06216,0.188295
input/large_5.csv,3.2,27.2783,0.117309
input/large_5.csv,12.3,3.12212,3.93963
input/large_5.csv,1.4,4.82802,0.289974
input/large_5.csv,1.1,2.15652,0.510082
input/large_5.csv,0.1,1.15872,0.0863018
input/large_5.csv,0.3,2.09214,0.143394
input/large_5.csv,1.1,1.77027,0.621373
input/large_5.csv,0.9,1.73809,0.517811
input/large_5.csv,14.8,1.77027,8.36029
input/large_5.csv,1.6,2.41401,0.662798
input/large_5.csv,2,1.48059,1.35081
input/large_5.csv,10.8,1.28747,8.38853
input/large_5.csv,0.5,5.66488,0.0882632
input/large_5.csv,3.7,2.47838,1.49291
input/large_5.csv,0.4,1.27138,0.314619
input/large_5.csv,0.7,4.34522,0.161097
input/large_5.csv,1.7,2.80025,0.607088
input/large_5.csv,2.8,12.3436,0.226838
input/large_5.csv,2.6,2.30136,1.12977
input/large_5.csv,8.7,1.28747,6.75743
input/large_5.csv,15.7,0.627643,25.0142
input/large_5.csv,1.6,2.57494,0.621373
input/large_5.csv,0.1,1.77027,0.0564884
input/large_5.csv,2.8,3.33133,0.840504
input/large_5.csv,1.1,2.929,0.375555
input/large_5.csv,0.8,2.09214,0.382383
input/large_5.csv,0.7,1.2231,0.572317
input/large_5.csv,0.1,2.34964,0.0425598
input/large_5.csv,0.2,3.44399,0.0580722
input/large_5.csv,14.4,1.15872,12.4275
input/large_5.csv,0.7,2.09214,0.334585
input/large_5.csv,0.5,1.9473,0.256766
input/large_5.csv,0.4,3.49227,0.114539
input/large_5.csv,0.7,2.55885,0.27356
input/large_5.csv,0.3,3.86242,0.0776716
input/large_5.csv,7.4,3.08993,2.39487
input/large_5.csv,1.1,0.370148,2.97178
input/large_5.csv,0.7,3.86242,0.181234
input/large_5.csv,4.3,8.64216,0.497561
input/large_5.csv,0.3,2.78416,0.107752
input/large_5.csv,0.3,5.63269,0.0532605
input/large_5.csv,5.6,4.79583,1.16768
input/large_5.csv,0.6,2.28526,0.262552
input/large_5.csv,0.2,3.86242,0.0517811
input/large_5.csv,0.9,1.60934,0.559235
input/large_5.csv,1.9,6.72704,0.282442
input/large_5.csv,5.9,1.28747,4.58262
input/large_5.csv,1,4.60271,0.217263
input/large_5.csv,3.9,2.94509,1.32424
input/large_5.csv,2.1,7.88577,0.266303
input/large_5.csv,1,3.70148,0.270162
input/large_5.csv,0.3,1.12654,0.266303
input/large_5.csv,0.6,4.82802,0.124275
input/large_5.csv,0.2,2.31745,0.0863018
input/large_5.csv,4.2,4.42568,0.949006
input/large_5.csv,0.6,0.869044,0.690414
input/large_5.csv,1.3,2.38182,0.5458
input/large_5.csv,9.1,1.60934,5.65449
input/large_5.csv,0.6,1.80246,0.332878
input/large_5.csv,0.6,1.60934,0.372824
input/large_5.csv,1.5,3.05775,0.490557
input/large_5.csv,0.6,9.0123,0.0665757
input/large_5.csv,0.2,3.62101,0.0552331
input/large_5.csv,0.8,7.88577,0.101449
input/large_5.csv,0.3,1.93121,0.155343
input/large_5.csv,1.7,0.949511,1.7904
input/large_5.csv,1.9,7.0811,0.26832
input/large_5.csv,0.2,14.0013,0.0142844
input/large_5.csv,2.7,3.36352,0.80273
input/large_5.csv,0.6,1.09435,0.54827
input/large_5.csv,4.5,1.01388,4.43838
input/large_5.csv,2.6,2.09214,1.24275
input/large_5.csv,1.1,0.836857,1.31444
input/large_5.csv,5.6,26.6024,0.210507
input/large_5.csv,1.5,3.26696,0.459142
input/large_5.csv,2.6,2.1887,1.18792
input/large_5.csv,0.8,7.85358,0.101864
input/large_5.csv,8.2,2.25308,3.63947
input/large_5.csv,5.6,0.997791,5.6124
input/large_5.csv,1.1,1.64153,0.670108
input/large_5.csv,13.9,0.643736,21.5927
input/large_5.csv,0.1,3.70148,0.0270162
input/large_5.csv,2,4.36131,0.458578
input/large_5.csv,8.8,2.09214,4.20622
input/large_5.csv,2.1,11.1527,0.188295
input/large_5.csv,2,7.74093,0.258367
input/large_5.csv,0.4,2.4301,0.164602
input/large_5.csv,0.7,9.0123,0.0776716
input/large_5.csv,0.6,5.858,0.102424
input/large_5.csv,1.5,3.37961,0.443838
input/large_5.csv,7,1.33575,5.24049
input/large_5.csv,4.3,1.73809,2.47398
input/large_5.csv,3.1,1.36794,2.26618
input/large_5.csv,6.2,2.88072,2.15224
input/large_5.csv,1.5,1.43231,1.04726
input/large_5.csv,1.8,4.66709,0.38568
input/large_5.csv,0.8,7.04891,0.113493
input/large_5.csv,4.5,5.1177,0.879301
input/large_5.csv,1.1,2.23698,0.491734
input/large_5.csv,0.4,3.18649,0.12553
input/large_5.csv,1.5,3.21868,0.46603
input/large_5.csv,1.3,0.917324,1.41717
input/large_5.csv,0.2,1.78637,0.111959
input/large_5.csv,1.4,17.7027,0.0790838
input/large_5.csv,2,1.77027,1.12977
input/large_5.csv,1,2.60713,0.383563
input/large_5.csv,1.2,3.63711,0.329932
input/large_5.csv,0.6,1.56106,0.384354
input/large_5.csv,3,2.57494,1.16507
input/large_5.csv,0.3,3.04165,0.0986306
input/large_5.csv,1.3,4.00726,0.324411
input/large_5.csv,11.3,7.75702,1.45675
input/large_5.csv,0.6,9.23761,0.0649519
input/large_5.csv,0.3,5.32692,0.0563178
input/large_5.csv,0.4,1.12654,0.35507
input/large_5.csv,0.6,4.58662,0.130815
input/large_5.csv,0.9,5.05333,0.1781
input/large_5.csv,0.7,24.1723,0.0289588
input/large_5.csv,1.4,0.933417,1.49987
input/large_5.csv,0.5,3.4118,0.14655
input/large_5.csv,11,0.80467,13.6702
input/large_5.csv,0.3,0.643736,0.46603
input/large_5.csv,1.1,2.26917,0.484759
input/large_5.csv,1.4,1.64153,0.852865
input/large_5.csv,2,1.52887,1.30815
input/large_5.csv,13.9,6.30861,2.20334
input/large_5.csv,0.8,2.23698,0.357625
input/large_5.csv,0.8,0.949511,0.842539
input/large_5.csv,3.1,1.68981,1.83453
input/large_5.csv,0.2,8.36857,0.023899
input/large_5.csv,1.1,3.60492,0.305138
input/large_5.csv,1,3.21868,0.310686
input/large_5.csv,3.7,13.4702,0.274681
input/large_5.csv,5,2.89681,1.72604
input/large_5.csv,0.1,2.73588,0.0365513
input/large_5.csv,6.3,10.9274,0.576531
input/large_5.csv,3,3.33133,0.90054
input/large_5.csv,0.5,1.88293,0.265544
